redwall;20;142;147;143
redwall;20;143;148;144
redwall;20;144;149;145
redwall;20;145;151;146
redwall;20;146;152;147
redwall;20;147;154;148
redwall;20;148;155;149
redwall;20;149;156;150
redwall;20;150;158;151
redwall;20;151;159;152
redwall;20;152;160;153
redwall;20;153;162;154
redwall;20;154;163;155
redwall;20;155;165;156
redwall;20;156;166;157
redwall;20;157;167;158
redwall;20;158;169;159
redwall;20;159;170;160
redwall;20;160;172;161
redwall;20;161;173;162
redwall;20;162;174;163
redwall;20;163;176;164
redwall;20;164;177;165
redwall;20;165;178;166
redwall;20;166;180;167
redwall;20;167;181;168
redwall;20;168;183;169
redwall;20;169;184;170
redwall;20;170;185;171
redwall;20;171;187;172
redwall;20;172;188;173
redwall;20;173;189;174
redwall;20;174;191;175
redwall;20;175;192;176
redwall;20;176;194;177
redwall;20;177;195;178
redwall;20;178;196;179
redwall;20;179;198;180
redwall;20;180;199;181
redwall;20;181;200;182
redwall;20;182;202;183
redwall;20;183;203;184
redwall;20;184;205;185
redwall;20;185;206;186
redwall;20;186;207;187
redwall;20;187;209;188
redwall;20;188;210;189
redwall;20;189;211;190
redwall;20;190;213;191
redwall;20;191;214;192
redwall;20;192;216;193
redwall;20;193;217;194
redwall;20;194;218;195
redwall;20;195;220;196
redwall;20;196;221;197
redwall;20;197;222;198
redwall;20;198;224;199
redwall;20;199;225;200
redwall;20;200;227;201
redwall;20;201;228;202
redwall;20;202;229;203
redwall;20;203;231;204
redwall;20;204;232;205
redwall;20;205;233;206
redwall;20;206;235;207
redwall;20;207;236;208
redwall;20;208;238;209
redwall;20;209;239;210
redwall;20;210;240;211
redwall;20;211;242;212
redwall;20;212;243;213
redwall;20;213;245;214
redwall;20;214;246;215
redwall;20;215;247;216
redwall;20;216;249;217
redwall;20;217;250;218
redwall;20;218;251;219
redwall;20;219;253;220
redwall;20;220;254;221
redwall;20;221;256;222
redwall;20;222;257;223
redwall;20;223;258;224
redwall;20;224;260;225
redwall;20;225;261;226
redwall;20;226;262;227
redwall;20;227;264;228
redwall;20;228;265;229
redwall;20;229;267;230
redwall;20;230;268;231
redwall;20;231;269;232
redwall;20;232;271;233
redwall;20;233;272;234
redwall;20;234;273;235
redwall;20;235;275;236
redwall;20;236;276;237
redwall;20;237;278;238
redwall;20;238;279;239
redwall;20;239;280;240
redwall;20;240;282;241
redwall;20;241;283;242
redwall;20;242;284;243
redwall;20;243;286;244
redwall;20;244;287;245
redwall;20;245;289;246
redwall;20;246;290;247
redwall;20;247;291;248
redwall;20;248;293;249
redwall;20;249;294;250
redwall;20;250;295;251
redwall;20;251;297;252
redwall;20;252;298;253
redwall;20;253;300;254
redwall;20;254;301;255
redwall;20;255;302;256
redwall;20;256;304;257
redwall;20;257;305;258
redwall;20;258;306;259
redwall;20;259;308;260
redwall;20;260;309;261
redwall;20;261;311;262
redwall;20;262;312;263
redwall;20;263;313;264
redwall;20;264;315;265
redwall;20;265;316;266
redwall;20;266;318;267
redwall;20;267;319;268
redwall;20;268;320;269
redwall;20;269;322;270
redwall;20;270;323;271
redwall;20;271;324;272
redwall;20;272;326;273
redwall;20;273;327;274
redwall;20;274;329;275
redwall;20;275;330;276
redwall;20;276;331;277
redwall;20;277;333;278
redwall;20;278;334;279
redwall;20;279;335;280
redwall;20;280;337;281
redwall;20;281;338;282
redwall;20;282;340;283
redwall;20;283;341;284
redwall;20;284;342;285
redwall;20;285;344;286
redwall;20;286;345;287
redwall;20;287;346;288
redwall;20;288;348;289
redwall;20;289;349;290
redwall;20;290;351;291
redwall;20;291;352;292
redwall;20;292;353;293
redwall;20;293;355;294
redwall;20;294;356;295
redwall;20;295;357;296
redwall;20;296;359;297
redwall;20;297;360;298
redwall;20;298;362;299
redwall;20;299;363;300
redwall;20;300;364;301
redwall;20;301;366;302
redwall;20;302;367;303
redwall;20;303;368;304
redwall;20;304;370;305
redwall;20;305;371;306
redwall;20;306;373;307
redwall;20;307;374;308
redwall;20;308;375;309
redwall;20;309;377;310
redwall;20;310;378;311
redwall;20;311;379;312
redwall;20;312;381;313
redwall;20;313;382;314
redwall;20;314;384;315
redwall;20;315;385;316
redwall;20;316;386;317
redwall;20;317;388;318
redwall;20;318;389;319
redwall;20;319;391;320
redwall;20;320;392;321
redwall;20;321;393;322
redwall;20;322;395;323
redwall;20;323;396;324
redwall;20;324;397;325
redwall;20;325;399;326
redwall;20;326;400;327
redwall;20;327;402;328
redwall;20;328;403;329
redwall;20;329;404;330
redwall;20;330;406;331
redwall;20;331;407;332
redwall;20;332;408;333
redwall;20;333;410;334
redwall;20;334;411;335
redwall;20;335;413;336
redwall;20;336;414;337
redwall;20;337;415;338
redwall;20;338;417;339
redwall;20;339;418;340
redwall;20;340;419;341
redwall;20;341;421;342
redwall;20;342;422;343
redwall;20;343;424;344
redwall;20;344;425;345
redwall;20;345;426;346
redwall;20;346;428;347
redwall;20;347;429;348
redwall;20;348;430;349
redwall;20;349;432;350
redwall;20;350;433;351
redwall;20;351;435;352
redwall;20;352;436;353
redwall;20;353;437;354
redwall;20;354;439;355
redwall;20;355;440;356
redwall;20;356;441;357
redwall;20;357;443;358
redwall;20;358;444;359
redwall;20;359;446;360
redwall;20;360;447;361
redwall;20;361;448;362
redwall;20;362;450;363
redwall;20;363;451;364
redwall;20;364;452;365
redwall;20;365;454;366
redwall;20;366;455;367
redwall;20;367;457;368
redwall;20;368;458;369
redwall;20;369;459;370
redwall;20;370;461;371
redwall;20;371;462;372
redwall;20;372;464;373
redwall;20;373;465;374
redwall;20;374;466;375
redwall;20;375;468;376
redwall;20;376;469;377
redwall;20;377;470;378
redwall;20;378;472;379
redwall;20;379;473;380
redwall;20;380;475;381
redwall;20;381;476;382
redwall;20;382;477;383
redwall;20;383;479;384
redwall;20;384;480;385
redwall;20;385;481;386
redwall;20;386;483;387
redwall;20;387;484;388
redwall;20;388;486;389
redwall;20;389;487;390
redwall;20;390;488;391
redwall;20;391;490;392
redwall;20;392;491;393
redwall;20;393;492;394
redwall;20;394;494;395
redwall;20;395;495;396
redwall;20;396;497;397
redwall;20;397;498;398
redwall;20;398;499;399
redwall;20;399;501;400
redwall;20;400;502;401
redwall;20;401;503;402
redwall;20;402;505;403
redwall;20;403;506;404
redwall;20;404;508;405
redwall;20;405;509;406
redwall;20;406;510;407
redwall;20;407;512;408
redwall;20;408;513;409
redwall;20;409;514;410
redwall;20;410;516;411
redwall;20;411;517;412
redwall;20;412;519;413
redwall;20;413;520;414
redwall;20;414;521;415
redwall;20;415;523;416
redwall;20;416;524;417
redwall;20;417;525;418
redwall;20;418;527;419
redwall;20;419;528;420
redwall;20;420;530;421
redwall;20;421;531;422
redwall;20;422;532;423
redwall;20;423;534;424
redwall;20;424;535;425
redwall;20;425;537;426
redwall;20;426;538;427
redwall;20;427;539;428
redwall;20;428;541;429
redwall;20;429;542;430
redwall;20;430;543;431
redwall;20;431;545;432
redwall;20;432;546;433
redwall;20;433;548;434
redwall;20;434;549;435
redwall;20;435;550;436
redwall;20;436;552;437
redwall;20;437;553;438
redwall;20;438;554;439
redwall;20;439;556;440
redwall;20;440;557;441
redwall;20;441;559;442
redwall;20;442;560;443
redwall;20;443;561;444
redwall;20;444;563;445
redwall;20;445;564;446
redwall;20;446;565;447
redwall;20;447;567;448
redwall;20;448;568;449
redwall;20;449;570;450
redwall;20;450;571;451
redwall;20;451;572;452
redwall;20;452;574;453
redwall;20;453;575;454
redwall;20;454;576;455
redwall;20;455;578;456
redwall;20;456;579;457
redwall;20;457;581;458
redwall;20;458;582;459
redwall;20;459;583;460
redwall;20;460;585;461
redwall;20;461;586;462
redwall;20;462;587;463
redwall;20;463;589;464
redwall;20;464;590;465
redwall;20;465;592;466
redwall;20;466;593;467
redwall;20;467;594;468
redwall;20;468;596;469
redwall;20;469;597;470
redwall;20;470;598;471
redwall;20;471;600;472
redwall;20;472;601;473
redwall;20;473;603;474
redwall;20;474;604;475
redwall;20;475;605;476
redwall;20;476;607;477
redwall;20;477;608;478
redwall;20;478;610;479
redwall;20;479;611;480
redwall;20;480;612;481
redwall;20;481;614;482
redwall;20;482;615;483
redwall;20;483;616;484
redwall;20;484;618;485
redwall;20;485;619;486
redwall;20;486;621;487
redwall;20;487;622;488
redwall;20;488;623;489
redwall;20;489;625;490
redwall;20;490;626;491
redwall;20;491;627;492
redwall;20;492;629;493
redwall;20;493;630;494
redwall;20;494;632;495
redwall;20;495;633;496
redwall;20;496;634;497
redwall;20;497;636;498
redwall;20;498;637;499
redwall;20;499;638;500
redwall;20;500;640;501
redwall;20;501;641;502
redwall;20;502;643;503
redwall;20;503;644;504
redwall;20;504;645;505
redwall;20;505;647;506
redwall;20;506;648;507
redwall;20;507;649;508
redwall;20;508;651;509
redwall;20;509;652;510
redwall;20;510;654;511
redwall;20;511;655;512
redwall;20;512;656;513
redwall;20;513;658;514
redwall;20;514;659;515
redwall;20;515;660;516
redwall;20;516;662;517
redwall;20;517;663;518
redwall;20;518;665;519
redwall;20;519;666;520
redwall;20;520;667;521
redwall;20;521;669;522
redwall;20;522;670;523
redwall;20;523;671;524
redwall;20;524;673;525
redwall;20;525;674;526
redwall;20;526;676;527
redwall;20;527;677;528
redwall;20;528;678;529
redwall;20;529;680;530
redwall;20;530;681;531
redwall;20;531;683;532
redwall;20;532;684;533
redwall;20;533;685;534
redwall;20;534;687;535
redwall;20;535;688;536
redwall;20;536;689;537
redwall;20;537;691;538
redwall;20;538;692;539
redwall;20;539;694;540
redwall;20;540;695;541
redwall;20;541;696;542
redwall;20;542;698;543
redwall;20;543;699;544
redwall;20;544;700;545
redwall;20;545;702;546
redwall;20;546;703;547
redwall;20;547;705;548
redwall;20;548;706;549
redwall;20;549;707;550
redwall;20;550;709;551
redwall;20;551;710;552
redwall;20;552;711;553
redwall;20;553;713;554
redwall;20;554;714;555
redwall;20;555;716;556
redwall;20;556;717;557
redwall;20;557;718;558
redwall;20;558;720;559
redwall;20;559;721;560
redwall;20;560;722;561
redwall;20;561;724;562
redwall;20;562;725;563
redwall;20;563;727;564
redwall;20;564;728;565
redwall;20;565;729;566
redwall;20;566;731;567
redwall;20;567;732;568
redwall;20;568;733;569
redwall;20;569;735;570
redwall;20;570;736;571
redwall;20;571;738;572
redwall;20;572;739;573
redwall;20;573;740;574
redwall;20;574;742;575
redwall;20;575;743;576
redwall;20;576;744;577
redwall;20;577;746;578
redwall;20;578;747;579
redwall;20;579;749;580

#50 550 780 20 1 y
redwall;780;550;780;549
redwall;780;549;779;548
redwall;780;548;777;547
redwall;780;547;776;546
redwall;780;546;774;545
redwall;780;545;773;544
redwall;780;544;772;543
redwall;780;543;770;542
redwall;780;542;769;541
redwall;780;541;768;540
redwall;780;540;766;539
redwall;780;539;765;538
redwall;780;538;763;537
redwall;780;537;762;536
redwall;780;536;761;535
redwall;780;535;759;534
redwall;780;534;758;533
redwall;780;533;757;532
redwall;780;532;755;531
redwall;780;531;754;530
redwall;780;530;752;529
redwall;780;529;751;528
redwall;780;528;750;527
redwall;780;527;748;526
redwall;780;526;747;525
redwall;780;525;746;524
redwall;780;524;744;523
redwall;780;523;743;522
redwall;780;522;741;521
redwall;780;521;740;520
redwall;780;520;739;519
redwall;780;519;737;518
redwall;780;518;736;517
redwall;780;517;735;516
redwall;780;516;733;515
redwall;780;515;732;514
redwall;780;514;730;513
redwall;780;513;729;512
redwall;780;512;728;511
redwall;780;511;726;510
redwall;780;510;725;509
redwall;780;509;724;508
redwall;780;508;722;507
redwall;780;507;721;506
redwall;780;506;719;505
redwall;780;505;718;504
redwall;780;504;717;503
redwall;780;503;715;502
redwall;780;502;714;501
redwall;780;501;713;500
redwall;780;500;711;499
redwall;780;499;710;498
redwall;780;498;708;497
redwall;780;497;707;496
redwall;780;496;706;495
redwall;780;495;704;494
redwall;780;494;703;493
redwall;780;493;701;492
redwall;780;492;700;491
redwall;780;491;699;490
redwall;780;490;697;489
redwall;780;489;696;488
redwall;780;488;695;487
redwall;780;487;693;486
redwall;780;486;692;485
redwall;780;485;690;484
redwall;780;484;689;483
redwall;780;483;688;482
redwall;780;482;686;481
redwall;780;481;685;480
redwall;780;480;684;479
redwall;780;479;682;478
redwall;780;478;681;477
redwall;780;477;679;476
redwall;780;476;678;475
redwall;780;475;677;474
redwall;780;474;675;473
redwall;780;473;674;472
redwall;780;472;673;471
redwall;780;471;671;470
redwall;780;470;670;469
redwall;780;469;668;468
redwall;780;468;667;467
redwall;780;467;666;466
redwall;780;466;664;465
redwall;780;465;663;464
redwall;780;464;662;463
redwall;780;463;660;462
redwall;780;462;659;461
redwall;780;461;657;460
redwall;780;460;656;459
redwall;780;459;655;458
redwall;780;458;653;457
redwall;780;457;652;456
redwall;780;456;651;455
redwall;780;455;649;454
redwall;780;454;648;453
redwall;780;453;646;452
redwall;780;452;645;451
redwall;780;451;644;450
redwall;780;450;642;449
redwall;780;449;641;448
redwall;780;448;640;447
redwall;780;447;638;446
redwall;780;446;637;445
redwall;780;445;635;444
redwall;780;444;634;443
redwall;780;443;633;442
redwall;780;442;631;441
redwall;780;441;630;440
redwall;780;440;628;439
redwall;780;439;627;438
redwall;780;438;626;437
redwall;780;437;624;436
redwall;780;436;623;435
redwall;780;435;622;434
redwall;780;434;620;433
redwall;780;433;619;432
redwall;780;432;617;431
redwall;780;431;616;430
redwall;780;430;615;429
redwall;780;429;613;428
redwall;780;428;612;427
redwall;780;427;611;426
redwall;780;426;609;425
redwall;780;425;608;424
redwall;780;424;606;423
redwall;780;423;605;422
redwall;780;422;604;421
redwall;780;421;602;420
redwall;780;420;601;419
redwall;780;419;600;418
redwall;780;418;598;417
redwall;780;417;597;416
redwall;780;416;595;415
redwall;780;415;594;414
redwall;780;414;593;413
redwall;780;413;591;412
redwall;780;412;590;411
redwall;780;411;589;410
redwall;780;410;587;409
redwall;780;409;586;408
redwall;780;408;584;407
redwall;780;407;583;406
redwall;780;406;582;405
redwall;780;405;580;404
redwall;780;404;579;403
redwall;780;403;578;402
redwall;780;402;576;401
redwall;780;401;575;400
redwall;780;400;573;399
redwall;780;399;572;398
redwall;780;398;571;397
redwall;780;397;569;396
redwall;780;396;568;395
redwall;780;395;567;394
redwall;780;394;565;393
redwall;780;393;564;392
redwall;780;392;562;391
redwall;780;391;561;390
redwall;780;390;560;389
redwall;780;389;558;388
redwall;780;388;557;387
redwall;780;387;555;386
redwall;780;386;554;385
redwall;780;385;553;384
redwall;780;384;551;383
redwall;780;383;550;382
redwall;780;382;549;381
redwall;780;381;547;380
redwall;780;380;546;379
redwall;780;379;544;378
redwall;780;378;543;377
redwall;780;377;542;376
redwall;780;376;540;375
redwall;780;375;539;374
redwall;780;374;538;373
redwall;780;373;536;372
redwall;780;372;535;371
redwall;780;371;533;370
redwall;780;370;532;369
redwall;780;369;531;368
redwall;780;368;529;367
redwall;780;367;528;366
redwall;780;366;527;365
redwall;780;365;525;364
redwall;780;364;524;363
redwall;780;363;522;362
redwall;780;362;521;361
redwall;780;361;520;360
redwall;780;360;518;359
redwall;780;359;517;358
redwall;780;358;516;357
redwall;780;357;514;356
redwall;780;356;513;355
redwall;780;355;511;354
redwall;780;354;510;353
redwall;780;353;509;352
redwall;780;352;507;351
redwall;780;351;506;350
redwall;780;350;505;349
redwall;780;349;503;348
redwall;780;348;502;347
redwall;780;347;500;346
redwall;780;346;499;345
redwall;780;345;498;344
redwall;780;344;496;343
redwall;780;343;495;342
redwall;780;342;494;341
redwall;780;341;492;340
redwall;780;340;491;339
redwall;780;339;489;338
redwall;780;338;488;337
redwall;780;337;487;336
redwall;780;336;485;335
redwall;780;335;484;334
redwall;780;334;482;333
redwall;780;333;481;332
redwall;780;332;480;331
redwall;780;331;478;330
redwall;780;330;477;329
redwall;780;329;476;328
redwall;780;328;474;327
redwall;780;327;473;326
redwall;780;326;471;325
redwall;780;325;470;324
redwall;780;324;469;323
redwall;780;323;467;322
redwall;780;322;466;321
redwall;780;321;465;320
redwall;780;320;463;319
redwall;780;319;462;318
redwall;780;318;460;317
redwall;780;317;459;316
redwall;780;316;458;315
redwall;780;315;456;314
redwall;780;314;455;313
redwall;780;313;454;312
redwall;780;312;452;311
redwall;780;311;451;310
redwall;780;310;449;309
redwall;780;309;448;308
redwall;780;308;447;307
redwall;780;307;445;306
redwall;780;306;444;305
redwall;780;305;443;304
redwall;780;304;441;303
redwall;780;303;440;302
redwall;780;302;438;301
redwall;780;301;437;300
redwall;780;300;436;299
redwall;780;299;434;298
redwall;780;298;433;297
redwall;780;297;432;296
redwall;780;296;430;295
redwall;780;295;429;294
redwall;780;294;427;293
redwall;780;293;426;292
redwall;780;292;425;291
redwall;780;291;423;290
redwall;780;290;422;289
redwall;780;289;421;288
redwall;780;288;419;287
redwall;780;287;418;286
redwall;780;286;416;285
redwall;780;285;415;284
redwall;780;284;414;283
redwall;780;283;412;282
redwall;780;282;411;281
redwall;780;281;409;280
redwall;780;280;408;279
redwall;780;279;407;278
redwall;780;278;405;277
redwall;780;277;404;276
redwall;780;276;403;275
redwall;780;275;401;274
redwall;780;274;400;273
redwall;780;273;398;272
redwall;780;272;397;271
redwall;780;271;396;270
redwall;780;270;394;269
redwall;780;269;393;268
redwall;780;268;392;267
redwall;780;267;390;266
redwall;780;266;389;265
redwall;780;265;387;264
redwall;780;264;386;263
redwall;780;263;385;262
redwall;780;262;383;261
redwall;780;261;382;260
redwall;780;260;381;259
redwall;780;259;379;258
redwall;780;258;378;257
redwall;780;257;376;256
redwall;780;256;375;255
redwall;780;255;374;254
redwall;780;254;372;253
redwall;780;253;371;252
redwall;780;252;370;251
redwall;780;251;368;250
redwall;780;250;367;249
redwall;780;249;365;248
redwall;780;248;364;247
redwall;780;247;363;246
redwall;780;246;361;245
redwall;780;245;360;244
redwall;780;244;359;243
redwall;780;243;357;242
redwall;780;242;356;241
redwall;780;241;354;240
redwall;780;240;353;239
redwall;780;239;352;238
redwall;780;238;350;237
redwall;780;237;349;236
redwall;780;236;348;235
redwall;780;235;346;234
redwall;780;234;345;233
redwall;780;233;343;232
redwall;780;232;342;231
redwall;780;231;341;230
redwall;780;230;339;229
redwall;780;229;338;228
redwall;780;228;336;227
redwall;780;227;335;226
redwall;780;226;334;225
redwall;780;225;332;224
redwall;780;224;331;223
redwall;780;223;330;222
redwall;780;222;328;221
redwall;780;221;327;220
redwall;780;220;325;219
redwall;780;219;324;218
redwall;780;218;323;217
redwall;780;217;321;216
redwall;780;216;320;215
redwall;780;215;319;214
redwall;780;214;317;213
redwall;780;213;316;212
redwall;780;212;314;211
redwall;780;211;313;210
redwall;780;210;312;209
redwall;780;209;310;208
redwall;780;208;309;207
redwall;780;207;308;206
redwall;780;206;306;205
redwall;780;205;305;204
redwall;780;204;303;203
redwall;780;203;302;202
redwall;780;202;301;201
redwall;780;201;299;200
redwall;780;200;298;199
redwall;780;199;297;198
redwall;780;198;295;197
redwall;780;197;294;196
redwall;780;196;292;195
redwall;780;195;291;194
redwall;780;194;290;193
redwall;780;193;288;192
redwall;780;192;287;191
redwall;780;191;286;190
redwall;780;190;284;189
redwall;780;189;283;188
redwall;780;188;281;187
redwall;780;187;280;186
redwall;780;186;279;185
redwall;780;185;277;184
redwall;780;184;276;183
redwall;780;183;275;182
redwall;780;182;273;181
redwall;780;181;272;180
redwall;780;180;270;179
redwall;780;179;269;178
redwall;780;178;268;177
redwall;780;177;266;176
redwall;780;176;265;175
redwall;780;175;263;174
redwall;780;174;262;173
redwall;780;173;261;172
redwall;780;172;259;171
redwall;780;171;258;170
redwall;780;170;257;169
redwall;780;169;255;168
redwall;780;168;254;167
redwall;780;167;252;166
redwall;780;166;251;165
redwall;780;165;250;164
redwall;780;164;248;163
redwall;780;163;247;162
redwall;780;162;246;161
redwall;780;161;244;160
redwall;780;160;243;159
redwall;780;159;241;158
redwall;780;158;240;157
redwall;780;157;239;156
redwall;780;156;237;155
redwall;780;155;236;154
redwall;780;154;235;153
redwall;780;153;233;152
redwall;780;152;232;151
redwall;780;151;230;150
redwall;780;150;229;149
redwall;780;149;228;148
redwall;780;148;226;147
redwall;780;147;225;146
redwall;780;146;224;145
redwall;780;145;222;144
redwall;780;144;221;143
redwall;780;143;219;142
redwall;780;142;218;141
redwall;780;141;217;140
redwall;780;140;215;139
redwall;780;139;214;138
redwall;780;138;213;137
redwall;780;137;211;136
redwall;780;136;210;135
redwall;780;135;208;134
redwall;780;134;207;133
redwall;780;133;206;132
redwall;780;132;204;131
redwall;780;131;203;130
redwall;780;130;202;129
redwall;780;129;200;128
redwall;780;128;199;127
redwall;780;127;197;126
redwall;780;126;196;125
redwall;780;125;195;124
redwall;780;124;193;123
redwall;780;123;192;122
redwall;780;122;190;121
redwall;780;121;189;120
redwall;780;120;188;119
redwall;780;119;186;118
redwall;780;118;185;117
redwall;780;117;184;116
redwall;780;116;182;115
redwall;780;115;181;114
redwall;780;114;179;113
redwall;780;113;178;112
redwall;780;112;177;111
redwall;780;111;175;110
redwall;780;110;174;109
redwall;780;109;173;108
redwall;780;108;171;107
redwall;780;107;170;106
redwall;780;106;168;105
redwall;780;105;167;104
redwall;780;104;166;103
redwall;780;103;164;102
redwall;780;102;163;101
redwall;780;101;162;100
redwall;780;100;160;99
redwall;780;99;159;98
redwall;780;98;157;97
redwall;780;97;156;96
redwall;780;96;155;95
redwall;780;95;153;94
redwall;780;94;152;93
redwall;780;93;151;92
redwall;780;92;149;91
redwall;780;91;148;90
redwall;780;90;146;89
redwall;780;89;145;88
redwall;780;88;144;87
redwall;780;87;142;86
redwall;780;86;141;85
redwall;780;85;140;84
redwall;780;84;138;83
redwall;780;83;137;82
redwall;780;82;135;81
redwall;780;81;134;80
redwall;780;80;133;79
redwall;780;79;131;78
redwall;780;78;130;77
redwall;780;77;129;76
redwall;780;76;127;75
redwall;780;75;126;74
redwall;780;74;124;73
redwall;780;73;123;72
redwall;780;72;122;71
redwall;780;71;120;70
redwall;780;70;119;69
redwall;780;69;117;68
redwall;780;68;116;67
redwall;780;67;115;66
redwall;780;66;113;65
redwall;780;65;112;64
redwall;780;64;111;63
redwall;780;63;109;62
redwall;780;62;108;61
redwall;780;61;106;60
redwall;780;60;105;59
redwall;780;59;104;58
redwall;780;58;102;57
redwall;780;57;101;56
redwall;780;56;100;55
redwall;780;55;98;54
redwall;780;54;97;53
redwall;780;53;95;52
redwall;780;52;94;51
redwall;780;51;93;50
redwall;780;50;91;49
redwall;780;49;90;48
redwall;780;48;89;47
redwall;780;47;87;46
redwall;780;46;86;45
redwall;780;45;84;44
redwall;780;44;83;43
redwall;780;43;82;42
redwall;780;42;80;41
redwall;780;41;79;40
redwall;780;40;78;39
redwall;780;39;76;38
redwall;780;38;75;37
redwall;780;37;73;36
redwall;780;36;72;35
redwall;780;35;71;34
redwall;780;34;69;33
redwall;780;33;68;32
redwall;780;32;67;31
redwall;780;31;65;30
redwall;780;30;64;29
redwall;780;29;62;28
redwall;780;28;61;27
redwall;780;27;60;26
redwall;780;26;58;25
redwall;780;25;57;24
redwall;780;24;56;23
redwall;780;23;54;22
redwall;780;22;53;21
redwall;780;21;51;20

finish;20;20;50;50
